GeneID	log2FC	padj
AT1G70810	-0.304408677613762	0.817401472664147
AT1G70820	-1.64056632877145	0.102757782787915
AT1G70830	0.403618479244994	0.746838513460993
AT1G70880	-3.0971689140709	0.0686032824109754
AT1G70890	-1.82188224472664	0.0522519419507936
AT1G70895	-1.18812604398273	0.396424517028497
AT1G70900	-0.503759366700847	0.590725043420513
AT1G70940	-1.50126223746406	0.177252709128555
AT1G70980	0.387582768599875	0.52077452883416
AT1G70985	-1.57796921308593	0.300785917731696
AT1G71000	0.532237324311715	0.808048684769675
AT1G71010	0.848838074750725	0.557479329222659
AT1G71015	-2.18076863967676	0.130389967897094
AT1G71020	-1.22253050734918	0.0723035462503739
AT1G71030	-1.81628176582687	0.05324359962481
AT1G71040	0.526485686555461	0.499622533836992
AT1G71050	-1.4533224292512	0.263519149873723
AT1G71060	-0.793259420499528	0.61642918023337
AT1G71070	-0.313713765303819	0.546193302095404
AT1G71080	-0.120089735192234	0.901106499307345
AT1G71090	-0.143274334297266	0.837197533820353
AT1G71100	1.39804928803703	0.0945367327354419
AT1G71110	0.6831882657951	0.430778425607999
AT1G71130	-0.570399447234229	0.580833518536518
AT1G71140	-0.698735927029283	0.552204364624554
AT1G71170	1.2336298103284	0.00201719656205344
AT1G71180	-0.971000519769684	0.0851488278603875
AT1G71190	0.431798049448187	0.628265857083068
AT1G71210	0.781104918702837	0.438864791747052
AT1G71220	0.853135467509382	0.597354611196238
AT1G71230	-0.119102994669439	0.890616026234899
AT1G71240	0.313217910680403	0.773910638118633
AT1G71260	-1.13806074402392	0.14417915794845
AT1G71270	0.497523030233228	0.486498200877543
AT1G71310	-0.414539510936479	0.577195829251539
AT1G71330	0.623873274385448	0.628265857083068
AT1G71340	-0.339417710359991	0.807598569072197
AT1G71350	0.444299619709852	0.605973131768906
AT1G71360	0.429797153828758	0.654774291275063
AT1G71390	1.97527899827929	0.143654023037992
AT1G71400	2.18404719433796	0.00712093385873094
AT1G71410	0.823238507497604	0.428505107372019
AT1G71420	-0.292152893213525	0.853329356292172
AT1G71430	-0.585495050101176	0.401894648033777
AT1G71440	0.447637354344444	0.510429827213759
AT1G71460	-0.085388076383045	0.956904259622896
AT1G71480	-0.928802677136332	0.25914920750683
AT1G71490	-0.367514725307954	0.81493770635177
AT1G71500	-1.15935308461495	0.0401284233384071
AT1G71520	-1.70403312017795	0.464337218153583
AT1G71530	-0.263521401446099	0.900131884303968
AT1G71695	-1.71694208067081	0.00739038387569514
AT1G71696	-0.0787094594117061	0.90065401367067
AT1G71697	-0.0150938535999148	0.991241067857233
AT1G71710	-0.420941947384045	0.574033183650275
AT1G71720	-0.976245863411229	0.225206120816184
AT1G71730	-0.833597606454063	0.0682500249555519
AT1G71750	-0.612661941418572	0.448362748204109
AT1G71780	0.0322031065912743	0.971966524474902
AT1G71790	-0.954686669915636	0.297933479273965
AT1G71800	0.547075837377083	0.436608109767161
AT1G71810	-0.145862677061119	0.901901706710847
AT1G71820	0.827448092488915	0.115619668492211
AT1G71830	0.550606134619578	0.64671892736829
AT1G71840	-0.328273307445465	0.335847835810835
AT1G71850	-0.612047047365455	0.230046022622913
AT1G71860	0.318669740210799	0.430602111514279
AT1G71865	-0.263081835860371	0.801275201055152
AT1G71880	-0.00909296801892768	0.992446412803386
AT1G71890	-1.50078290199684	0.242709785599756
AT1G71900	-0.281027724709773	0.564554459458218
AT1G71910	-0.679172573701795	0.548796468028377
AT1G71940	0.0454099770375849	0.960781085280031
AT1G71950	-0.0358666374875713	0.980113795599098
AT1G71960	0.463860654159921	0.745743269147324
AT1G71970	-1.05169652149827	0.0847978688265821
AT1G71980	-0.32933551832596	0.591303581270345
AT1G71990	-0.92305960641715	0.295212539810086
AT1G72000	-0.303646117102101	0.881402981578851
AT1G72010	0.0162185682104202	0.983096521019701
AT1G72020	-0.289582898725783	0.794420165037026
AT1G72030	-2.59123059480753	0.00260653773595976
AT1G72040	-0.735538039371599	0.272709388232552
AT1G72050	-0.243700187588836	0.727476490444505
AT1G72060	-0.29237837675546	0.771049882104516
AT1G72070	0.321166941206167	0.767054604553775
AT1G72090	-0.87420443815516	0.356852067549416
AT1G72120	-0.111879614879884	0.943703893809576
AT1G72125	-1.02348203440187	0.57673964684467
AT1G72130	-0.962415771324076	0.448362748204109
AT1G72140	-1.10886459868414	0.584641505991381
AT1G72150	-0.621407826623394	0.572930222874887
AT1G72160	-0.464389724517278	0.666910857575089
AT1G72170	-0.736295702704092	0.4394371985465
AT1G72175	-0.860780159723429	0.191602673643378
AT1G72180	-0.922601788498986	0.086469556598471
AT1G72190	-0.414882110365624	0.670371457899239
AT1G72200	0.245014831064819	0.89957095708607
AT1G72210	0.077874545028688	0.967677684070953
AT1G72230	-1.08447720668007	0.410463733120299
AT1G72240	1.03734594247357	0.422870547374081
AT1G72250	1.88280165098238	0.284505529239372
AT1G72275	-2.08064944048356	0.0300426850138605
AT1G72280	0.727458628106213	0.377652204017088
AT1G72300	0.44700546790054	0.775328508729217
AT1G72310	-1.1684088690762	0.0716715581821555
AT1G72320	0.395389592407966	0.63825348115881
AT1G72330	0.429487839041814	0.721310724705316
AT1G72340	0.029601843196941	0.979691699149739
AT1G72360	-0.0123167476521585	0.991047232866774
AT1G72370	-0.430194003262256	0.452505376632812
AT1G72390	0.963300394751122	0.620347745324322
AT1G72410	-0.219739522188584	0.861043772462338
AT1G72416	-0.457879368200485	0.834495796671486
AT1G72420	0.144689082006408	0.86064665597345
AT1G72430	-0.52162248971053	0.714761506981094
AT1G72440	-0.039080125521396	0.974462284819471
AT1G72450	-0.675108547737711	0.574040246813861
AT1G72470	-0.356705714574735	0.724725998989641
AT1G72480	-0.453961755504995	0.601591833055343
AT1G72500	-1.33541226998765	0.00953725508941512
AT1G72510	-0.836155069209692	0.451031898517766
AT1G72520	2.72488701398859	0.00712380130483619
AT1G72530	0.989932302554894	0.417530760170412
AT1G72540	2.71577154066426	0.00324004661486196
AT1G72550	-0.057706873055935	0.876528057445801
AT1G72560	0.728524339705605	0.303305974558143
AT1G72600	-0.793024899780752	0.510013410459093
AT1G72610	-2.19302071540038	0.0144151934393411
AT1G72630	-1.34394575814318	0.130356943887332
AT1G72640	-0.856576705094046	0.169202272301792
AT1G72645	-3.20722716089043	0.000458181133433607
AT1G72650	0.122390699498086	0.878625187937815
AT1G72670	0.0443341394011844	0.984884426328564
AT1G72680	0.0450350986982603	0.981065301196003
AT1G72690	-0.444412375434717	0.661696137258575
AT1G72700	0.942993252299504	0.370161760754889
AT1G72710	0.287279892334121	0.541642585755272
AT1G72730	0.407283979622203	0.695862752809671
AT1G72740	0.0515076592160506	0.929884005118368
AT1G72750	0.069077362661367	0.921929904991996
AT1G72760	-0.418697827779662	0.861043772462338
AT1G72770	-0.259379733246672	0.900976161509392
AT1G72790	-0.353849249506264	0.759376098186367
AT1G72800	0.402515206601074	0.567242817109979
AT1G72810	-1.15350193483062	0.385951305054632
AT1G72820	-0.612950538846181	0.395866622994073
AT1G72830	-0.467484314449109	0.700102524582561
AT1G72840	1.20644700590046	0.177401232211823
AT1G72850	-0.152823843619229	0.888805184820302
AT1G72860	0.784359008850595	0.274908458834475
AT1G72870	0.0141639676811879	0.995083140400686
AT1G72880	-0.0730980947974655	0.90930953316145
AT1G72890	2.52477468361676	7.7481448288033e-09
AT1G72900	2.47132198722734	0.0004666535956488
AT1G72910	1.09470926026119	0.057665308890109
AT1G72920	2.67575632213158	0.00115539963779039
AT1G72930	-0.388919611891108	0.673410336793802
AT1G72940	2.14630914218287	4.35752139220991e-06
AT1G72950	2.06773916584984	0.0535758134898091
AT1G72970	-1.34623784996026	0.167596396419017
AT1G72990	0.264530252204883	0.764255123618473
AT1G73010	0.587262905038238	0.759283119594798
AT1G73020	2.32514112923452	0.00100695030641156
AT1G73030	0.437138702135638	0.70607217081265
AT1G73040	1.10960184746759	0.541642585755272
AT1G73060	-0.63772456225236	0.258717917559918
AT1G73080	1.20033903588709	0.423261358825796
AT1G73090	-1.51093984620796	0.0102601055517536
AT1G73100	0.177602343491712	0.844951342711576
AT1G73110	-1.40932314359762	0.0903062519151615
AT1G73130	2.70345931058276	1.04390465132024e-08
AT1G73150	0.089779713420861	0.915532227142469
AT1G73170	-1.001592813751	0.130583491776175
AT1G73177	-1.16138354069176	0.153819135336356
AT1G73180	-0.243833667230479	0.707521253572745
AT1G73200	0.775053684214315	0.324429011452904
AT1G73210	-1.36638035158053	0.0665250876312137
AT1G73230	-0.587825241074791	0.239141391379363
AT1G73240	0.182682518102199	0.871990237031758
AT1G73250	0.187676863689221	0.769304782542093
AT1G73260	0.247647998488903	0.945852987446722
AT1G73310	-0.899717512769306	0.402826660610839
AT1G73320	-1.36343270381448	0.0289797226157515
AT1G73325	-3.61227470160203	0.000372464526727811
AT1G73350	0.0590392676748712	0.916451874705693
AT1G73360	-0.809943250814914	0.727476490444505
AT1G73370	0.498625162132447	0.739602018102555
AT1G73380	-0.111609154675509	0.912788836608406
AT1G73390	-0.647325125538234	NA
AT1G73400	-0.545419320457892	0.538509873242087
AT1G73430	0.667645248955247	0.354571058276211
AT1G73440	-0.392309498008999	0.545914779701513
AT1G73450	0.80920465398281	0.460225713488757
AT1G73460	0.559078543031577	0.654668709311409
AT1G73470	-0.815337073612597	0.0703760691667612
AT1G73480	-1.54203292306534	0.25625175931479
AT1G73490	0.048517476845165	0.920549892871517
AT1G73500	-0.301906485788896	0.843038705180458
AT1G73530	-0.653680420699604	0.311665530602012
AT1G73540	1.18016333181934	0.292614614579031
AT1G73570	-1.71185605293039	0.0789802442067835
AT1G73590	0.393306277820308	0.850980547434766
AT1G73600	-2.70823247916696	0.00529632863009059
AT1G73630	-0.0653825117510628	0.953902069191594
AT1G73650	0.0284032206922085	0.967725363292225
AT1G73655	-1.18485390336229	0.0678208330792658
AT1G73660	-0.485286813882514	0.705846476593791
AT1G73670	0.0670532076825191	0.944727839576356
AT1G73680	0.236165921680126	0.867634096011216
AT1G73690	1.43453389189529	0.12114283601115
AT1G73700	-1.42184192606193	0.425287410880792
AT1G73710	-0.368782290218304	0.725399711767939
AT1G73720	0.00145597679974103	0.998468681052321
AT1G73730	0.301866222283065	0.758001917661709
AT1G73740	0.0616537849265347	0.938414299418522
AT1G73750	-1.38757683214395	0.115472084986209
AT1G73760	-0.801349283859048	0.30751591156264
AT1G73770	-0.957377443940647	0.223221546142034
AT1G73790	-1.77310950334173	0.0937841250960492
AT1G73805	2.7379566055864	0.000445541057360343
AT1G73810	1.41357677691701	0.338342806607952
AT1G73820	-0.315013184357495	0.792324532967775
AT1G73830	-0.975927878256095	0.647179704498711
AT1G73840	-0.155439164233491	0.727633563015533
AT1G73850	0.767096959018858	0.531091728146342
AT1G73860	-0.366024869936739	0.846078961159643
AT1G73870	-2.09185776171402	0.0916752657997215
AT1G73875	0.305701935724938	0.571335487768111
AT1G73880	-1.351572162885	0.273898039520907
AT1G73885	-1.8410531254059	0.000566574689856168
AT1G73890	-0.837043880394008	0.628187086829269
AT1G73920	-0.764989850010497	0.545388334590408
AT1G73930	0.211576626733844	0.834567816492205
AT1G73940	-1.34042463439266	0.109683474032383
AT1G73950	0.0386798199913261	0.966159285785885
AT1G73960	0.630828872538878	0.673935094537888
AT1G73965	0.860544869731661	0.529912598569776
AT1G73970	1.03241395305915	0.0932299729175824
AT1G73980	0.551557638286907	0.430253205070596
AT1G73990	0.232859064836474	0.829508387320711
AT1G74000	-0.165578424017958	0.9287751273673
AT1G74010	0.287804544540492	0.835746705418908
AT1G74020	-0.0908399231305966	0.941051680074153
AT1G74030	0.739610004328359	0.322644864766107
AT1G74040	-0.410422834664623	0.802276387519065
AT1G74050	-0.463130609523203	0.284606949689639
AT1G74060	-0.403375264977783	0.284233440552444
AT1G74070	-3.14935400979393	0.000133514112627593
AT1G74080	2.15248777188606	0.136998604662362
AT1G74088	-1.12787445132928	0.171449898486002
AT1G74090	-1.10373535908335	0.201321954519316
AT1G74100	1.13881189291652	0.069024124751252
AT1G74120	-0.0744897064122799	0.924141879745841
AT1G74140	0.94883844816397	0.708274103194141
AT1G74160	-0.0608953912082893	0.970866480582456
AT1G74170	0.802699939082485	0.40408375665418
AT1G74180	0.664599908811533	0.528234786999197
AT1G74200	0.665662624568875	0.322644864766107
AT1G74210	-0.258569357869393	0.792716813673688
AT1G74230	0.0170353337737138	0.982533035405365
AT1G74240	-0.0353923563012554	0.975432918260896
AT1G74250	0.449209617469997	0.730398193475355
AT1G74260	0.245438286970936	0.887562075325637
AT1G74270	-0.823963698438712	0.401686894703276
AT1G74280	0.548978498623723	0.412130276449653
AT1G74290	-1.9626132504506	0.057538043559385
AT1G74300	-0.317931177963925	0.723306047164621
AT1G74310	4.30108368873191	0.00192358716950894
AT1G74320	-0.010998528310774	0.988734890104192
AT1G74330	1.25627837682703	0.231035517108171
AT1G74340	0.230586961028385	0.832167617284475
AT1G74350	1.26593787167268	0.127590260742728
AT1G74360	1.54787970892122	0.274604365770958
AT1G74370	-1.69018687942134	0.00989227475283171
AT1G74380	0.277519314963494	0.557731518500882
AT1G74385	0.134590617040692	0.916114233912306
AT1G74390	-0.192805759977353	0.830648215931768
AT1G74410	-0.40049106608486	0.668171635405174
AT1G74430	-1.85611904628055	0.0791250348394985
AT1G74440	-0.225811084819901	0.832014675775379
AT1G74450	-0.00638610008424206	0.995100972361322
AT1G74458	-0.819488334889899	0.582410428525678
AT1G74470	-1.74320493787138	0.0270694212297274
AT1G74510	0.233238700300383	0.689486023789665
AT1G74520	-1.15762857611851	0.243049916014626
AT1G74530	-0.22388958962175	0.754799370871622
AT1G74560	-0.989041209329853	0.16191639186528
AT1G74580	0.191766380808137	0.893824887403992
AT1G74590	2.17707337889057	0.0711020701772534
AT1G74600	0.216454078404722	0.853805536729222
AT1G74640	-0.0169524546441859	0.981327235132642
AT1G74650	-1.29011987909219	0.446809708160369
AT1G74670	-4.82570398140007	0.0168515946640172
AT1G74680	-0.0647025546992814	0.940111822753465
AT1G74690	-0.292197090883631	0.755607721393004
AT1G74700	0.207429071622713	0.842436916677657
AT1G74710	4.14953329995811	1.13481211726537e-06
AT1G74720	-0.455300018247462	0.69672922809042
AT1G74730	-1.11927396204856	0.0535758134898091
AT1G74740	0.589680858024109	0.345123076171171
AT1G74750	0.897532316323522	0.294651544885058
AT1G74770	-0.292680942622194	0.888805184820302
AT1G74780	-0.235851974024252	0.7318847688847
AT1G74790	0.333752609596577	0.721521062733575
AT1G74800	-0.326066220144303	0.628187086829269
AT1G74810	0.796187110982679	0.48434765480256
AT1G74840	-1.00346621048652	0.195268111943553
AT1G74850	-1.40218983922489	0.225039232811872
AT1G74860	-0.0286303487315034	0.975432918260896
AT1G74870	-0.509679439169032	0.750544566594186
AT1G74880	-0.989365452373424	0.323396934413429
AT1G74890	-2.30679837470174	0.243049916014626
AT1G74900	-0.164293171864928	0.91212814052879
AT1G74910	-0.616701745983894	0.224650585019746
AT1G74920	-0.510736553190444	0.548079647359101
AT1G74930	-0.657998583444283	0.748040798221822
AT1G74940	-1.87230122756293	0.083828951931096
AT1G74950	-0.756248505505112	0.454503798632024
AT1G74960	-0.338131038849529	0.721310724705316
AT1G74970	-0.81942032318012	0.264137112328623
AT1G75000	0.706355484198355	0.381196307125518
AT1G75010	-0.281815949577596	0.692161782120936
AT1G75020	1.04614306305526	0.0254256377484037
AT1G75030	-1.76567961669503	0.184210738715872
AT1G75040	0.736599026679688	0.693765213140289
AT1G75050	-2.3936411966938	0.196541942176843
AT1G75060	-0.870007665902077	0.594801843502524
AT1G75080	0.0302648653536863	0.952018301127099
AT1G75090	-1.00523414742284	0.628248003687965
AT1G75100	-0.897935437104256	0.313305776406348
AT1G75110	-0.461732154682666	0.754461856496924
AT1G75120	-0.832323524258607	0.703855724401217
AT1G75125	-1.07046466501593	0.600178242978219
AT1G75130	0.272176259683713	0.705896972265511
AT1G75140	-0.0659819792905541	0.943255477418538
AT1G75150	-0.0349281063943406	0.983096521019701
AT1G75170	0.424398879726261	0.691134534367718
AT1G75180	-0.75212959515816	0.185726851883495
AT1G75190	-3.70267295788545	0.037223101842947
AT1G75200	0.361694108279556	0.660911371261994
AT1G75210	-0.152790399605087	0.874549482577007
AT1G75220	-1.13028347260163	0.306858900301555
AT1G75230	0.362876726725044	0.538363750150526
AT1G75240	-1.05762252455073	0.457749968349474
AT1G75250	-1.11891612657625	0.637128390181618
AT1G75270	-0.110047645116018	0.906600640089823
AT1G75280	-0.531870708442972	0.515376300127402
AT1G75290	-0.15818416731581	0.897887686270422
AT1G75300	-0.523096562700236	0.58573317057664
AT1G75310	0.131778066784813	0.937885480395182
AT1G75330	-0.644895359415077	0.0352444678650899
AT1G75335	-0.505240064842343	0.649009500026451
AT1G75340	0.105485689407154	0.889288577977611
AT1G75350	-1.06977487706548	0.124842628089674
AT1G75360	-1.1652734038297	0.239154088743725
AT1G75370	-1.10672351415953	0.065737369052974
AT1G75380	-0.841465191880678	0.553843336738685
AT1G75390	0.711945017306815	0.624435638261487
AT1G75400	0.487202631244116	0.626365890828027
AT1G75410	0.00169502362819645	0.998218941201911
AT1G75420	-0.69654106898751	0.292732992607508
AT1G75440	0.13787199090043	0.891235523705216
AT1G75450	-0.0112619779469933	0.996869217728015
AT1G75460	-2.44939214085565	6.24695335711385e-06
AT1G75490	0.614271513805741	0.601230577508075
AT1G75500	-1.6682457541198	0.0244533153047491
AT1G75510	0.0883108142090222	0.886490012945816
AT1G75540	-1.03980045090437	0.0238189038986629
AT1G75560	0.104343144080746	0.826275280354972
AT1G75580	-2.69638446290394	0.00400397055688688
AT1G75630	-0.55895194092805	0.632918023896416
AT1G75660	0.380496454830632	0.767054604553775
AT1G75670	-0.508667105709256	0.496957191595345
AT1G75680	-0.863106186847091	0.0434084165159596
AT1G75690	-1.6224109366423	0.0196331450683359
AT1G75710	-0.188124291536499	0.871958089755877
AT1G75730	-0.799411794758534	0.372986092197751
AT1G75750	-1.03586842958838	0.508173486416873
AT1G75760	-0.581098831047266	0.494846387072016
AT1G75770	-0.806253441818567	0.273865542504986
AT1G75780	-0.277436513526537	0.835808844311849
AT1G75800	-1.95064198824197	3.76072947779143e-05
AT1G75810	0.00362740015218065	0.998189678240052
AT1G75820	-0.342975741733849	0.748318162473089
AT1G75840	-0.80068156633143	0.271089612879516
AT1G75850	0.394593480817375	0.568269396860652
AT1G75860	0.895937037863308	0.0770043058075975
AT1G75880	0.251211080576133	0.8124528678498
AT1G75900	-2.34306094974098	0.0302871126682735
AT1G75950	-0.232606549481007	0.811663858240949
AT1G75960	-1.95794888432987	0.0503092266578217
AT1G75980	-0.724045247219398	0.434494867509481
AT1G75990	0.686907014791624	0.238009914282662
AT1G76010	-0.0820021303483858	0.86944763609277
AT1G76020	-1.08659858132673	0.112512005123979
AT1G76030	0.180595685210754	0.75124004855417
AT1G76040	2.10080374695478	0.0318945363078762
AT1G76050	-0.128798517637941	0.843224813037133
AT1G76060	-0.363374948075741	0.70607217081265
AT1G76065	-0.359073114117522	0.739245361205013
AT1G76070	0.873085233396313	0.518258516940461
AT1G76080	-1.01730327419334	0.113236379918937
AT1G76090	-0.102452170836885	0.949820067857464
AT1G76100	-2.03517849050928	0.000486500188861129
AT1G76110	-2.27139897079872	0.00539344752803812
AT1G76120	-0.440121107742714	0.61352489076689
AT1G76130	1.0629090226968	0.248432216598861
AT1G76140	0.552596081114359	0.235657558444759
AT1G76150	0.264098824281114	0.793851695925197
AT1G76160	-0.702554670223659	0.449544446741266
AT1G76170	-0.430839157726442	0.591303581270345
AT1G76180	-0.695653355334028	0.600236253115574
AT1G76185	-0.22478612722227	0.828424613522696
AT1G76200	-0.468250656740571	0.61352489076689
AT1G76240	-1.90878327009166	0.0261261824805761
AT1G76260	0.11962101724904	0.911268108959633
AT1G76270	-0.4506576437453	0.301219667206879
AT1G76280	-0.603434879797718	0.431945901523082
AT1G76300	-0.480700037365521	0.502772572774839
AT1G76320	0.548587897290058	0.375288203830373
AT1G76340	0.156909188592578	0.777677432068733
AT1G76350	0.216358803363409	0.850703359620832
AT1G76360	1.98569729494292	0.0756968112356738
AT1G76380	0.139190544207822	0.922230920419858
AT1G76390	0.67193538650779	0.52949743292939
AT1G76400	-0.0612878297548481	0.948230149649995
AT1G76405	-1.70589488891167	0.0192259228613033
AT1G76410	-0.0170414980048328	0.992653540084081
AT1G76440	-0.108917158432549	0.876961447499648
AT1G76450	-0.919541016549016	0.154143396896492
AT1G76460	0.460942099688488	0.443700588421815
AT1G76470	0.302607213085547	0.899864474342999
AT1G76490	0.402210052528985	0.725893182636294
AT1G76510	0.0202933005199312	0.974180140725093
AT1G76520	-0.521327848629479	0.618905998480826
AT1G76530	-3.50174464538107	0.142050697194537
AT1G76540	0.547570218443363	0.64671892736829
AT1G76550	1.22209676569915	0.0114480442276666
AT1G76560	0.294517079961139	0.805288498121943
AT1G76570	-0.890964195915626	0.432505965118356
AT1G76580	0.659334752005897	0.51959937215789
AT1G76590	0.322128127246836	0.843610972932765
AT1G76600	2.38976255220273	0.0408977582846483
AT1G76620	2.51130529256718	0.000125753048132546
AT1G76630	0.473875137354824	0.557731518500882
AT1G76640	2.73197342987968	0.0245120527852562
AT1G76650	1.03297525106813	0.656358991384636
AT1G76660	0.215246257604882	0.643009965991828
AT1G76670	0.0145237450756323	0.990243547299151
AT1G76680	0.862747247645446	0.500026993541354
AT1G76690	-0.832541244320978	0.460225713488757
AT1G76700	1.44777262702365	0.0563115815759895
AT1G76705	0.729960526062642	0.606858925077186
AT1G76710	0.552170507671512	0.516856059033102
AT1G76720	0.662644653450377	0.74628160448725
AT1G76730	-0.742797673178323	0.0598581840249003
AT1G76760	0.479327181256022	0.735890919056377
AT1G76780	0.651625706468117	0.603011336945595
AT1G76790	-2.49170333501974	0.0887658263595031
AT1G76800	-1.02787409348705	0.571263149255421
AT1G76810	1.15777508054941	0.443894407233888
AT1G76820	0.469151581574906	0.806982982368375
AT1G76850	0.626028602550062	0.613532509193857
AT1G76860	-0.593875138135349	0.490155769389556
AT1G76870	-1.13104158662787	0.375507004270006
AT1G76880	-0.411080590917328	0.571798561185832
AT1G76890	-1.00410268401816	0.283108268941383
AT1G76900	0.555956357940795	0.15640685882181
AT1G76920	0.362696795205291	0.369564228481339
AT1G76930	3.45507073558479	0.00404238627520372
AT1G76940	0.396241701913587	0.454503798632024
AT1G76950	1.16795458824504	0.415043334021596
AT1G76955	-2.57372325851337	0.0170051078028987
AT1G76960	-0.808353000180373	0.611179641563656
AT1G76970	1.89169910702248	0.0113898481040432
AT1G76980	0.643188334169601	0.470692074329884
AT1G76990	-0.985070718144265	0.293662480743132
AT1G77000	0.302122820663251	0.845819456652425
AT1G77020	-0.354662654068248	0.81195189205596
AT1G77030	0.441456447679227	0.747962822582084
AT1G77060	-1.7085206489897	0.00529632863009059
AT1G77080	-0.263859512086759	0.716658600114924
AT1G77090	-1.34737898458496	0.0229624720358488
AT1G77110	0.105293763684422	0.949919573994768
AT1G77120	0.487605284227458	0.622152421455517
AT1G77122	-1.23968712156224	0.0341863587135385
AT1G77130	-0.0820444418369299	0.883885436175934
AT1G77140	0.717225447109524	0.0639936562039114
AT1G77145	0.217575972787797	0.85873169513851
AT1G77170	-0.389154130563852	0.704736830760787
AT1G77180	0.57805004920651	0.704048542478116
AT1G77200	-2.88144985275056	0.0456948367085028
AT1G77210	-1.42412684893819	0.384174639863169
AT1G77220	0.392400549799322	0.598448711279458
AT1G77230	-0.105861692935845	0.91212814052879
AT1G77250	0.313089671484094	0.699377298401215
AT1G77260	-0.243880096843633	0.736795034876624
AT1G77270	1.07599155351836	0.439249060387233
AT1G77280	-0.501426623382484	0.689486023789665
AT1G77290	0.162823617296796	0.857263817452081
AT1G77300	0.9264474601928	0.670891298253445
AT1G77310	0.0692617666090912	0.970005267893381
AT1G77320	0.407908812567539	0.674506771876644
AT1G77350	-0.189601718125219	0.874060294891704
AT1G77360	1.73243224178536	0.0278485637663508
AT1G77370	0.0903734959171695	0.94590899712206
AT1G77380	1.59468796676309	0.121328371765098
AT1G77390	1.46441206431521	0.136263250903045
AT1G77400	-2.43649835641202	0.018421954097852
AT1G77410	0.459681012417271	0.774989760290684
AT1G77420	0.296099663932095	0.761084037813637
AT1G77440	0.0680485315832601	0.938053044503624
AT1G77450	-0.461049054878439	0.824351250112606
AT1G77460	0.0793160800323254	0.970005267893381
AT1G77470	-0.178213119629589	0.782264483453865
AT1G77480	-0.268149741953631	0.734328926498905
AT1G77490	-0.264630765956401	0.786363039441886
AT1G77500	2.37833002904123	0.0204402452770398
AT1G77510	0.440689497719346	0.767397806134114
AT1G77540	-0.595643212711619	0.579850840374858
AT1G77550	-0.38467415598769	0.638643622401239
AT1G77570	-0.829658013363214	0.319101029101611
AT1G77580	-3.94324206847609	0.00822537323916749
AT1G77590	-0.247032057043419	0.861574012441476
AT1G77600	0.117528541648995	0.93727010985878
AT1G77610	-0.0539355875741114	0.942379187051867
AT1G77620	0.73917459417644	0.510054112254388
AT1G77630	-1.19054157923155	0.17060487351434
AT1G77640	-0.914851990706475	0.670991440175458
AT1G77660	0.801326188559695	0.292614614579031
AT1G77670	-0.623925013670225	0.284712344738829
AT1G77680	-0.744466148057126	NA
AT1G77690	0.451460732946941	0.643009965991828
AT1G77700	0.702881538528921	0.499426158466706
AT1G77710	-0.200225982213387	0.864598022031986
AT1G77720	-0.515098436007938	0.684121430435422
AT1G77730	-1.18756747423027	0.574033183650275
AT1G77740	0.208455916688127	0.866703830322494
AT1G77750	-0.782153352227144	0.466126120436758
AT1G77760	0.89258016896975	0.613532509193857
AT1G77765	-1.63921741750932	0.420190267569437
AT1G77770	0.234885524728189	0.767122305465601
AT1G77800	0.639644541083214	0.748318162473089
AT1G77810	2.65736737038473	0.00393284216207107
AT1G77840	0.118100601175092	0.848415590656507
AT1G77850	-0.197988359243856	0.692163948505937
AT1G77855	-1.33117006195322	0.469384884173874
AT1G77870	-3.53578221898807	0.0655803647536154
AT1G77885	-0.839327401200054	0.557479329222659
AT1G77890	1.58883417299128	0.0397139976242213
AT1G77920	-0.414389618934154	0.708745569675434
AT1G77930	-0.324143671036343	0.585512794697499
AT1G77940	-0.729928251961784	0.275556895975531
AT1G77960	-2.69721425120744	0.0523833909393911
AT1G77990	-0.651994162640678	0.572646121409184
AT1G78000	0.932448896985902	0.370007038061261
AT1G78010	-0.858965566190439	0.274196336887925
AT1G78020	-2.34525300309336	0.0167830418827967
AT1G78030	-2.2183507749035	0.199329816023484
AT1G78040	-0.68583847915424	0.453900136650467
AT1G78050	-0.434809689871154	0.700631876325165
AT1G78060	-1.38300033144731	0.0640845788440367
AT1G78070	-1.0302003260797	0.392396457138344
AT1G78080	-0.0949199157784474	0.905245918561915
AT1G78090	0.703839017629291	0.750130854319944
AT1G78100	-1.60144644774001	0.0313458895256404
AT1G78110	-0.162372667009896	0.868684299914451
AT1G78120	-0.190716438476841	0.899055485562334
AT1G78130	0.468070744714031	0.482063687564209
AT1G78140	-0.473199599837003	0.460981429825195
AT1G78150	-0.0570785510943342	0.932126562918575
AT1G78170	-1.50873423571455	0.154166341290538
AT1G78172	0.499366103400669	0.803601493398613
AT1G78180	-1.46877839886202	0.0395589252235253
AT1G78190	0.17495083244248	0.90065401367067
AT1G78200	0.811950375183333	0.103624032436683
AT1G78210	0.567867741389063	0.61352489076689
AT1G78230	-1.44893422601839	0.36356425580288
AT1G78240	-0.374501287807462	0.701347356254552
AT1G78260	-0.294382304805442	0.868801553128613
AT1G78270	-0.689173512216976	0.13100641751421
AT1G78280	0.870194149658904	0.413703706534808
AT1G78290	-0.079781180154126	0.938053044503624
AT1G78300	0.13247685659549	0.855648632989896
AT1G78310	-0.390023486703625	0.67752610555645
AT1G78320	-1.28604052421327	0.323339739105801
